provider_id,provider_state,drg_definition,drg_category,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,cost_to_charge_ratio
Provider_0229,VA,PANCREATIC DISORDERS,Digestive,77,10758.63,4408.01,3925.31,0.4097
Provider_0290,TN,SEIZURES,Neurological,553,15604.92,6549.22,5479.76,0.4197
Provider_0049,UT,KIDNEY TRANSPLANT,Renal,55,10030.69,2952.39,2688.44,0.2943
Provider_0126,AZ,CARDIAC ARRHYTHMIA,Cardiovascular,150,19428.95,5650.87,4658.55,0.2908
Provider_0288,OR,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,97,21711.4,8785.64,8235.52,0.4047
Provider_0014,OR,CARDIAC CATHETERIZATION,Cardiovascular,177,19394.5,5901.25,4808.09,0.3043
Provider_0003,VA,CARDIAC ARRHYTHMIA,Cardiovascular,148,16195.53,4801.28,4449.13,0.2965
Provider_0155,NY,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,379,12963.53,5288.27,4998.32,0.4079
Provider_0177,SC,INTRACRANIAL HEMORRHAGE,Neurological,105,13312.93,5363.59,4371.36,0.4029
Provider_0145,CO,DIGESTIVE MALIGNANCY,Digestive,146,15947.77,5297.88,4907.06,0.3322
Provider_0072,VA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,308,29804.38,9492.86,7796.25,0.3185
Provider_0007,WI,SPINAL FUSION,Orthopedic,69,28983.37,9233.99,7629.89,0.3186
Provider_0263,OK,LYMPHOMA & LEUKEMIA,Oncology,148,21629.51,8199.28,7058.62,0.3791
Provider_0193,GA,BREAST PROCEDURES,Oncology,54,24630.78,7989.54,7175.78,0.3244
Provider_0077,MA,HEART FAILURE & SHOCK,Cardiovascular,26,27296.85,9652.68,8868.27,0.3536
Provider_0256,NJ,CHEMOTHERAPY,Oncology,270,32290.06,9993.62,8930.73,0.3095
Provider_0203,SC,RENAL FAILURE,Renal,306,9342.64,3538.62,3189.58,0.3788
Provider_0161,IL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,13,19794.27,7470.84,6259.74,0.3774
Provider_0067,UT,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,104,20824.14,7415.4,6197.34,0.3561
Provider_0206,UT,SPINAL FUSION,Orthopedic,36,30097.28,10357.43,9516.85,0.3441
Provider_0296,FL,INTRACRANIAL HEMORRHAGE,Neurological,70,19344.98,7606.14,6267.4,0.3932
Provider_0282,MO,SPINAL FUSION,Orthopedic,179,28342.28,9958.98,9178.42,0.3514
Provider_0171,OR,SPINAL FUSION,Orthopedic,38,28425.76,8458.18,7007.09,0.2976
Provider_0115,VA,KNEE PROCEDURES,Orthopedic,248,28314.12,9766.37,8421.17,0.3449
Provider_0040,OH,RADIATION THERAPY,Oncology,313,24274.68,9046.52,7835.97,0.3727
Provider_0092,MN,INTRACRANIAL HEMORRHAGE,Neurological,106,15735.45,4849.85,4467.36,0.3082
Provider_0234,MD,CARDIAC CATHETERIZATION,Cardiovascular,123,22137.13,7044.57,5894.02,0.3182
Provider_0223,SC,DIGESTIVE MALIGNANCY,Digestive,34,9630.97,3873.82,3530.63,0.4022
Provider_0292,CO,CARDIAC ARRHYTHMIA,Cardiovascular,476,23371.0,7531.28,6982.51,0.3222
Provider_0263,UT,SIMPLE PNEUMONIA & PLEURISY,Respiratory,423,10655.59,4137.13,3888.32,0.3883
Provider_0244,MN,LYMPHOMA & LEUKEMIA,Oncology,60,26457.37,8980.65,8312.48,0.3394
Provider_0083,MN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,118,11575.35,3771.9,3539.82,0.3259
Provider_0038,CO,CARDIAC ARRHYTHMIA,Cardiovascular,129,19897.17,6217.98,5794.0,0.3125
Provider_0140,NJ,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,122,20411.24,8150.48,7255.6,0.3993
Provider_0017,MO,DIGESTIVE MALIGNANCY,Digestive,87,11760.56,3339.49,2679.06,0.284
Provider_0008,NC,SIMPLE PNEUMONIA & PLEURISY,Respiratory,76,9819.26,2849.63,2623.05,0.2902
Provider_0289,NC,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,19,8261.97,2491.45,2133.98,0.3016
Provider_0244,OH,KNEE PROCEDURES,Orthopedic,205,29798.09,9915.77,7934.65,0.3328
Provider_0059,LA,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,64,9065.54,2588.16,2454.09,0.2855
Provider_0214,WA,SPINAL FUSION,Orthopedic,121,34260.99,10100.45,8501.43,0.2948
Provider_0180,MD,STROKE,Neurological,19,19468.98,7367.05,6572.19,0.3784
Provider_0004,NC,HIP & FEMUR PROCEDURES,Orthopedic,35,24471.93,7034.85,6646.6,0.2875
Provider_0237,UT,KIDNEY & URINARY TRACT INFECTIONS,Renal,31,10477.42,3930.41,3330.32,0.3751
Provider_0116,CT,STROKE,Neurological,18,16020.14,6500.19,5766.98,0.4058
Provider_0050,IN,SEIZURES,Neurological,126,14248.79,5709.09,4988.36,0.4007
Provider_0190,KY,STROKE,Neurological,105,12893.92,3915.32,3406.36,0.3037
Provider_0041,AL,PANCREATIC DISORDERS,Digestive,85,10335.84,3265.93,3029.25,0.316
Provider_0294,VA,CORONARY BYPASS,Cardiovascular,24,17468.21,6048.07,5717.2,0.3462
Provider_0004,CT,PULMONARY EDEMA,Respiratory,14,13247.89,3885.73,3501.44,0.2933
Provider_0065,CT,HEART FAILURE & SHOCK,Cardiovascular,23,20774.18,8638.13,7775.86,0.4158
Provider_0004,CA,DIGESTIVE MALIGNANCY,Digestive,10,17703.19,5756.61,5098.85,0.3252
Provider_0093,SC,SIMPLE PNEUMONIA & PLEURISY,Respiratory,490,7871.41,3045.25,2481.77,0.3869
Provider_0218,VA,CARDIAC ARRHYTHMIA,Cardiovascular,64,20104.4,5964.88,5598.66,0.2967
Provider_0075,NC,BREAST PROCEDURES,Oncology,15,17949.79,7249.23,6686.2,0.4039
Provider_0236,AL,RESPIRATORY INFECTIONS,Respiratory,39,8453.44,3131.15,2967.9,0.3704
Provider_0122,NY,SEIZURES,Neurological,51,18448.22,5195.03,4489.12,0.2816
Provider_0147,CT,CHEMOTHERAPY,Oncology,38,32825.57,12417.04,10857.69,0.3783
Provider_0084,VA,PULMONARY EDEMA,Respiratory,54,9050.52,2900.34,2524.11,0.3205
Provider_0030,NC,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,162,27734.38,10404.68,8871.89,0.3752
Provider_0082,UT,INTRACRANIAL HEMORRHAGE,Neurological,11,14846.83,5114.13,4787.07,0.3445
Provider_0094,LA,LYMPHOMA & LEUKEMIA,Oncology,28,20203.77,6225.52,5718.21,0.3081
Provider_0182,MD,CARDIAC ARRHYTHMIA,Cardiovascular,137,18418.7,5424.39,4444.14,0.2945
Provider_0031,VA,CORONARY BYPASS,Cardiovascular,23,17310.91,6060.02,5569.06,0.3501
Provider_0160,WA,STROKE,Neurological,234,21255.81,8524.85,6905.64,0.4011
Provider_0057,OR,DIGESTIVE MALIGNANCY,Digestive,16,15452.61,6292.07,5246.79,0.4072
Provider_0218,MI,RADIATION THERAPY,Oncology,38,25444.82,9880.46,8119.7,0.3883
Provider_0105,UT,KNEE PROCEDURES,Orthopedic,130,24292.09,8871.87,7300.64,0.3652
Provider_0190,NC,PULMONARY EDEMA,Respiratory,380,9603.05,3968.03,3512.46,0.4132
Provider_0262,WI,DIGESTIVE MALIGNANCY,Digestive,127,10056.6,3869.05,3148.37,0.3847
Provider_0065,TX,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,11,35062.56,14131.34,12750.44,0.403
Provider_0239,KY,LYMPHOMA & LEUKEMIA,Oncology,140,22613.83,8951.63,7644.85,0.3958
Provider_0036,GA,CARDIAC ARRHYTHMIA,Cardiovascular,102,17724.25,6544.99,5534.3,0.3693
Provider_0204,MA,CORONARY BYPASS,Cardiovascular,113,25504.02,7571.02,6196.26,0.2969
Provider_0049,NY,PULMONARY EDEMA,Respiratory,28,11155.96,3298.93,2922.75,0.2957
Provider_0294,MO,SIMPLE PNEUMONIA & PLEURISY,Respiratory,154,9643.65,3598.96,3022.27,0.3732
Provider_0114,CA,KNEE PROCEDURES,Orthopedic,118,35666.97,13212.06,12523.65,0.3704
Provider_0232,CO,RENAL FAILURE,Renal,11,12161.76,4031.9,3452.67,0.3315
Provider_0016,MO,SIMPLE PNEUMONIA & PLEURISY,Respiratory,224,8722.71,3557.59,2969.86,0.4079
Provider_0036,NC,HEART FAILURE & SHOCK,Cardiovascular,220,14478.15,4904.68,4262.94,0.3388
Provider_0143,MA,KNEE PROCEDURES,Orthopedic,213,34768.71,10463.79,8726.28,0.301
Provider_0118,UT,HIP & FEMUR PROCEDURES,Orthopedic,431,32880.68,12877.34,11544.8,0.3916
Provider_0187,OH,HEART FAILURE & SHOCK,Cardiovascular,27,18773.38,6847.7,6202.82,0.3648
Provider_0182,CT,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,145,11712.56,3936.96,3403.98,0.3361
Provider_0055,GA,CARDIAC ARRHYTHMIA,Cardiovascular,68,16830.73,4749.64,4125.89,0.2822
Provider_0226,TX,HEART FAILURE & SHOCK,Cardiovascular,114,19071.35,6718.31,6079.77,0.3523
Provider_0204,MN,TRANSIENT ISCHEMIA,Neurological,592,17487.22,6223.59,5693.49,0.3559
Provider_0280,TN,SEIZURES,Neurological,66,16117.23,6014.25,5674.34,0.3732
Provider_0050,MD,LYMPHOMA & LEUKEMIA,Oncology,52,25340.7,10603.49,9728.11,0.4184
Provider_0100,CO,KNEE PROCEDURES,Orthopedic,275,31221.07,10772.29,10065.99,0.345
Provider_0041,WA,INTRACRANIAL HEMORRHAGE,Neurological,482,17342.82,5428.4,4612.13,0.313
Provider_0212,WA,CARDIAC CATHETERIZATION,Cardiovascular,70,19821.94,7040.58,6529.51,0.3552
Provider_0293,WI,KIDNEY TRANSPLANT,Renal,76,12731.67,3952.96,3314.6,0.3105
Provider_0115,WA,STROKE,Neurological,86,15423.68,5902.62,5091.92,0.3827
Provider_0083,CT,CHEMOTHERAPY,Oncology,100,29948.53,11058.04,10308.29,0.3692
Provider_0186,TX,RESPIRATORY INFECTIONS,Respiratory,146,11541.1,3854.76,3534.29,0.334
Provider_0157,MN,HEART FAILURE & SHOCK,Cardiovascular,105,19889.5,6434.8,5634.06,0.3235
Provider_0137,NC,SIMPLE PNEUMONIA & PLEURISY,Respiratory,103,8250.69,2426.95,2233.49,0.2942
Provider_0269,OK,RENAL FAILURE,Renal,39,8913.69,2756.06,2521.13,0.3092
Provider_0057,NJ,CORONARY BYPASS,Cardiovascular,132,22710.09,7712.5,6257.13,0.3396
Provider_0003,OH,TRANSIENT ISCHEMIA,Neurological,189,16958.7,6290.55,5473.8,0.3709
Provider_0142,IL,PULMONARY EDEMA,Respiratory,216,10159.71,3703.32,3460.11,0.3645
Provider_0246,MN,KIDNEY TRANSPLANT,Renal,32,10515.86,4031.21,3651.94,0.3833
Provider_0292,CA,HEART FAILURE & SHOCK,Cardiovascular,163,26122.73,9381.12,8522.24,0.3591
Provider_0096,MI,HEART FAILURE & SHOCK,Cardiovascular,88,19457.05,5662.76,4773.91,0.291
Provider_0231,WA,RESPIRATORY INFECTIONS,Respiratory,162,9993.95,3808.37,3509.79,0.3811
Provider_0077,CO,GI HEMORRHAGE,Digestive,462,13047.73,3942.66,3184.91,0.3022
Provider_0119,CO,CARDIAC ARRHYTHMIA,Cardiovascular,43,23791.71,8603.4,6972.44,0.3616
Provider_0266,AL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,51,14255.82,5460.52,4374.84,0.383
Provider_0150,MA,PANCREATIC DISORDERS,Digestive,162,18043.14,6151.14,5414.89,0.3409
Provider_0128,WI,CORONARY BYPASS,Cardiovascular,180,16977.43,4998.54,4052.67,0.2944
Provider_0245,IL,PULMONARY EDEMA,Respiratory,59,11225.29,3605.66,3297.36,0.3212
Provider_0068,KY,CORONARY BYPASS,Cardiovascular,175,15845.52,4903.54,4306.24,0.3095
Provider_0230,MN,SEIZURES,Neurological,177,14983.38,5698.31,4753.2,0.3803
Provider_0220,OK,GI HEMORRHAGE,Digestive,25,9677.37,2898.99,2488.86,0.2996
Provider_0043,MD,INFLAMMATORY BOWEL DISEASE,Digestive,45,15775.42,6010.88,4935.73,0.381
Provider_0202,MO,HIP & FEMUR PROCEDURES,Orthopedic,83,24585.53,7428.6,6129.65,0.3022
Provider_0204,MA,SPINAL FUSION,Orthopedic,307,40858.0,11762.73,10336.61,0.2879
Provider_0195,LA,STROKE,Neurological,290,15235.76,5755.35,5403.86,0.3778
Provider_0105,KY,RENAL FAILURE,Renal,53,9067.79,2954.36,2642.01,0.3258
Provider_0263,MD,RADIATION THERAPY,Oncology,41,27414.42,11219.2,10234.31,0.4092
Provider_0174,IL,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,34,36476.34,11482.57,9343.33,0.3148
Provider_0228,OH,HEART FAILURE & SHOCK,Cardiovascular,24,20414.71,8086.63,7442.06,0.3961
Provider_0165,IN,SEIZURES,Neurological,259,12760.46,4154.23,3417.31,0.3256
Provider_0145,CT,KNEE PROCEDURES,Orthopedic,182,36434.86,13403.23,12602.89,0.3679
Provider_0246,TX,KIDNEY & URINARY TRACT INFECTIONS,Renal,123,11041.09,3672.93,3196.1,0.3327
Provider_0151,MI,RADIATION THERAPY,Oncology,37,20213.34,6001.27,5366.15,0.2969
Provider_0124,NY,HEART FAILURE & SHOCK,Cardiovascular,202,21739.77,9082.06,7885.37,0.4178
Provider_0129,TX,SIMPLE PNEUMONIA & PLEURISY,Respiratory,31,10496.31,3660.83,3035.45,0.3488
Provider_0101,WA,HIP & FEMUR PROCEDURES,Orthopedic,66,31431.84,10696.22,9316.43,0.3403
Provider_0117,KY,PANCREATIC DISORDERS,Digestive,117,12427.99,3669.12,3195.57,0.2952
Provider_0261,GA,INTRACRANIAL HEMORRHAGE,Neurological,52,12389.26,3473.38,2831.4,0.2804
Provider_0110,AZ,LYMPHOMA & LEUKEMIA,Oncology,36,22545.3,8250.66,6864.75,0.366
Provider_0151,WI,KIDNEY TRANSPLANT,Renal,36,12047.7,3413.0,2922.63,0.2833
Provider_0274,VA,CARDIAC CATHETERIZATION,Cardiovascular,74,18053.41,6714.55,6297.09,0.3719
Provider_0179,OR,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,98,18491.89,7486.66,7079.95,0.4049
Provider_0097,TN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,354,29217.5,8524.1,7479.88,0.2917
Provider_0199,OR,KNEE PROCEDURES,Orthopedic,26,29914.75,9796.2,8668.12,0.3275
Provider_0115,NJ,HEART FAILURE & SHOCK,Cardiovascular,39,22279.36,9232.08,8105.89,0.4144
Provider_0027,OR,KNEE PROCEDURES,Orthopedic,71,34048.44,12066.0,11152.5,0.3544
Provider_0076,NC,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,19,30868.39,10523.09,9402.26,0.3409
Provider_0201,IN,SPINAL FUSION,Orthopedic,52,26418.23,10602.3,9745.74,0.4013
Provider_0230,TX,CARDIAC ARRHYTHMIA,Cardiovascular,20,22034.98,6604.25,5382.35,0.2997
Provider_0021,TN,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,76,9356.77,3137.62,2667.01,0.3353
Provider_0121,PA,CARDIAC ARRHYTHMIA,Cardiovascular,235,21779.48,7916.24,7015.09,0.3635
Provider_0201,KY,GI HEMORRHAGE,Digestive,57,11224.47,3602.34,3099.24,0.3209
Provider_0133,UT,CORONARY BYPASS,Cardiovascular,68,19162.36,5515.6,4831.5,0.2878
Provider_0024,AZ,RENAL FAILURE,Renal,77,11051.61,3776.06,3315.07,0.3417
Provider_0056,IN,KNEE PROCEDURES,Orthopedic,197,26884.86,7805.8,6579.4,0.2903
Provider_0102,OR,TRANSIENT ISCHEMIA,Neurological,32,15672.59,5008.45,4512.68,0.3196
Provider_0205,VA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,222,10332.88,3725.09,3085.84,0.3605
Provider_0177,NY,CARDIAC CATHETERIZATION,Cardiovascular,54,25333.77,7521.07,6152.16,0.2969
Provider_0146,MI,SPINAL FUSION,Orthopedic,768,24311.03,6901.13,6373.72,0.2839
Provider_0220,WI,CORONARY BYPASS,Cardiovascular,434,20448.03,8432.31,6889.53,0.4124
Provider_0287,CO,CHEMOTHERAPY,Oncology,31,27107.2,7789.1,6573.92,0.2873
Provider_0079,TX,CORONARY BYPASS,Cardiovascular,314,19213.65,7822.62,7366.8,0.4071
Provider_0257,WI,CARDIAC ARRHYTHMIA,Cardiovascular,104,20132.82,5951.73,5583.22,0.2956
Provider_0242,TX,CARDIAC ARRHYTHMIA,Cardiovascular,252,19369.54,5540.66,5242.28,0.286
Provider_0234,FL,CHEMOTHERAPY,Oncology,35,22163.87,8926.65,8238.65,0.4028
Provider_0275,TN,CARDIAC CATHETERIZATION,Cardiovascular,234,16121.53,4595.63,3898.07,0.2851
Provider_0110,OH,HIP & FEMUR PROCEDURES,Orthopedic,43,29323.44,11542.76,10526.75,0.3936
Provider_0055,WI,SPINAL FUSION,Orthopedic,77,25776.53,10409.04,8502.97,0.4038
Provider_0112,MI,PULMONARY EDEMA,Respiratory,75,8120.66,2321.95,2092.29,0.2859
Provider_0030,PA,KNEE PROCEDURES,Orthopedic,83,30621.16,10902.98,10318.34,0.3561
Provider_0174,GA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,134,15594.77,5590.31,5295.13,0.3585
Provider_0060,CO,RADIATION THERAPY,Oncology,109,24420.72,7317.55,6261.47,0.2996
Provider_0233,OH,CARDIAC CATHETERIZATION,Cardiovascular,48,20318.26,6508.96,5396.9,0.3204
Provider_0241,KY,CORONARY BYPASS,Cardiovascular,67,16458.0,5227.47,4597.23,0.3176
Provider_0094,AL,CHEMOTHERAPY,Oncology,370,19988.23,7882.87,7079.09,0.3944
Provider_0125,GA,BREAST PROCEDURES,Oncology,35,24028.84,9697.34,8189.76,0.4036
Provider_0020,OR,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,426,10823.06,3638.56,3015.95,0.3362
Provider_0024,WA,KIDNEY TRANSPLANT,Renal,294,15829.14,4795.85,3875.9,0.303
Provider_0170,CT,KNEE PROCEDURES,Orthopedic,77,39846.49,15431.4,13213.11,0.3873
Provider_0131,CA,RESPIRATORY INFECTIONS,Respiratory,204,14354.18,4083.61,3294.8,0.2845
Provider_0099,AZ,KNEE PROCEDURES,Orthopedic,166,30236.28,9297.67,8351.37,0.3075
Provider_0146,SC,SEIZURES,Neurological,151,15430.79,5404.16,4616.61,0.3502
Provider_0162,MA,HIP & FEMUR PROCEDURES,Orthopedic,320,41740.44,13888.28,12306.23,0.3327
Provider_0109,TX,SIMPLE PNEUMONIA & PLEURISY,Respiratory,647,11664.54,3273.06,3053.16,0.2806
Provider_0250,GA,LYMPHOMA & LEUKEMIA,Oncology,60,24748.38,9343.4,8230.41,0.3775
Provider_0223,LA,PULMONARY EDEMA,Respiratory,182,7375.74,2111.91,1690.12,0.2863
Provider_0112,IL,CARDIAC ARRHYTHMIA,Cardiovascular,86,20877.23,6617.33,5931.89,0.317
Provider_0186,MN,INTRACRANIAL HEMORRHAGE,Neurological,37,16855.91,6617.62,5827.15,0.3926
Provider_0057,TX,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,108,33298.61,13208.79,12005.18,0.3967
Provider_0038,UT,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,180,8970.48,2885.1,2511.72,0.3216
Provider_0177,UT,HEART FAILURE & SHOCK,Cardiovascular,252,21154.9,6918.6,5604.53,0.327
Provider_0172,FL,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,393,11111.39,3677.15,2981.81,0.3309
Provider_0209,CT,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,55,41587.4,12535.87,11425.07,0.3014
Provider_0052,SC,TRANSIENT ISCHEMIA,Neurological,107,15031.22,5270.56,4940.99,0.3506
Provider_0268,MN,KIDNEY TRANSPLANT,Renal,291,10453.46,3243.98,3006.08,0.3103
Provider_0272,MI,CARDIAC ARRHYTHMIA,Cardiovascular,38,16885.39,6951.55,6355.33,0.4117
Provider_0068,OK,CARDIAC ARRHYTHMIA,Cardiovascular,193,18019.05,6152.19,5137.76,0.3414
Provider_0030,AL,INFLAMMATORY BOWEL DISEASE,Digestive,54,11704.64,4265.72,3505.79,0.3644
Provider_0223,NC,CARDIAC ARRHYTHMIA,Cardiovascular,333,15617.16,5889.37,5572.91,0.3771
Provider_0231,IN,CORONARY BYPASS,Cardiovascular,11,16037.74,5385.61,4582.49,0.3358
Provider_0235,MN,TRANSIENT ISCHEMIA,Neurological,114,16512.47,6308.37,5464.34,0.382
Provider_0265,MA,RENAL FAILURE,Renal,47,12629.63,4149.59,3342.43,0.3286
Provider_0299,GA,HIP & FEMUR PROCEDURES,Orthopedic,142,29284.19,10582.31,9987.63,0.3614
Provider_0088,CT,SPINAL FUSION,Orthopedic,247,31806.69,10361.18,8556.97,0.3258
Provider_0121,KY,KIDNEY TRANSPLANT,Renal,103,10688.94,3623.42,3362.9,0.339
Provider_0243,KY,KNEE PROCEDURES,Orthopedic,107,29527.98,11901.8,10243.61,0.4031
Provider_0120,CA,CARDIAC ARRHYTHMIA,Cardiovascular,357,27661.51,10216.55,8268.9,0.3693
Provider_0175,TN,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,97,7490.12,2659.74,2461.07,0.3551
Provider_0124,MN,TRANSIENT ISCHEMIA,Neurological,33,16402.41,4638.68,3809.04,0.2828
Provider_0045,CO,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,41,18311.56,6238.34,5108.69,0.3407
Provider_0298,MO,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,49,27666.61,11339.98,9663.12,0.4099
Provider_0199,FL,HIP & FEMUR PROCEDURES,Orthopedic,52,29156.34,12086.13,10000.12,0.4145
Provider_0297,MD,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,34,38416.78,15806.39,14495.5,0.4114
Provider_0195,MI,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,224,7945.49,2567.81,2315.94,0.3232
Provider_0059,WA,KNEE PROCEDURES,Orthopedic,36,32841.38,12262.17,10632.03,0.3734
Provider_0096,CO,INTRACRANIAL HEMORRHAGE,Neurological,26,18745.29,5854.3,5378.08,0.3123
Provider_0024,MO,SIMPLE PNEUMONIA & PLEURISY,Respiratory,72,9464.41,2692.65,2515.95,0.2845
Provider_0274,CT,GI HEMORRHAGE,Digestive,210,15251.54,6091.19,5098.77,0.3994
Provider_0064,IN,HIP & FEMUR PROCEDURES,Orthopedic,206,23512.68,9260.15,8714.45,0.3938
Provider_0245,TX,CARDIAC ARRHYTHMIA,Cardiovascular,19,20253.98,6693.57,6230.84,0.3305
Provider_0232,TX,HEART FAILURE & SHOCK,Cardiovascular,343,21847.32,7802.52,7143.69,0.3571
Provider_0250,OH,INFLAMMATORY BOWEL DISEASE,Digestive,541,12967.11,4294.15,3738.33,0.3312
Provider_0282,VA,RESPIRATORY INFECTIONS,Respiratory,185,10994.6,3624.22,3416.63,0.3296
Provider_0123,AZ,DIGESTIVE MALIGNANCY,Digestive,28,14474.25,4983.8,4045.1,0.3443
Provider_0059,PA,KIDNEY TRANSPLANT,Renal,54,10969.68,4193.43,3528.84,0.3823
Provider_0232,OR,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,61,11098.29,3515.32,2985.52,0.3167
Provider_0190,LA,KIDNEY & URINARY TRACT INFECTIONS,Renal,75,8812.06,2946.08,2574.13,0.3343
Provider_0248,NC,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,175,9788.83,3775.46,3148.99,0.3857
Provider_0160,OH,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,82,10169.18,3769.33,3017.5,0.3707
Provider_0243,WA,HIP & FEMUR PROCEDURES,Orthopedic,156,34951.98,12359.34,10428.9,0.3536
Provider_0140,FL,CORONARY BYPASS,Cardiovascular,168,18714.15,6149.01,5111.41,0.3286
Provider_0103,TN,CARDIAC ARRHYTHMIA,Cardiovascular,80,14651.41,5324.79,4459.95,0.3634
Provider_0238,MI,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,35,33035.54,11896.68,9860.16,0.3601
Provider_0255,GA,CORONARY BYPASS,Cardiovascular,125,15095.94,5877.31,5575.96,0.3893
Provider_0007,AZ,CORONARY BYPASS,Cardiovascular,357,18641.24,6946.08,6274.31,0.3726
Provider_0194,NC,HEART FAILURE & SHOCK,Cardiovascular,325,14782.42,4906.47,4446.95,0.3319
Provider_0254,AL,TRANSIENT ISCHEMIA,Neurological,13,13724.42,4907.87,4417.21,0.3576
Provider_0222,OR,INTRACRANIAL HEMORRHAGE,Neurological,117,16883.35,6962.75,6350.98,0.4124
Provider_0080,LA,SPINAL FUSION,Orthopedic,343,28944.28,12050.44,9711.07,0.4163
Provider_0064,MD,BREAST PROCEDURES,Oncology,243,27138.5,10871.43,10052.49,0.4006
Provider_0295,OK,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,306,7674.15,2571.72,2174.17,0.3351
Provider_0134,UT,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,69,8851.31,2803.9,2261.92,0.3168
Provider_0087,MO,CORONARY BYPASS,Cardiovascular,273,15179.58,5692.28,5051.23,0.375
Provider_0150,CA,KIDNEY TRANSPLANT,Renal,61,13202.19,4998.11,4544.55,0.3786
Provider_0117,NC,CARDIAC CATHETERIZATION,Cardiovascular,35,18675.9,5466.92,4795.66,0.2927
Provider_0075,KY,HIP & FEMUR PROCEDURES,Orthopedic,77,23159.88,7962.91,7508.93,0.3438
Provider_0251,VA,CORONARY BYPASS,Cardiovascular,123,17954.16,6669.95,5991.85,0.3715
Provider_0078,GA,KNEE PROCEDURES,Orthopedic,71,28552.12,11535.24,9960.61,0.404
Provider_0172,MO,PULMONARY EDEMA,Respiratory,356,7447.98,2095.4,1750.85,0.2813
Provider_0132,FL,SPINAL FUSION,Orthopedic,17,27356.98,8063.3,7277.23,0.2947
Provider_0083,CT,CORONARY BYPASS,Cardiovascular,132,23614.7,6985.38,6540.67,0.2958
Provider_0045,CA,CARDIAC CATHETERIZATION,Cardiovascular,148,22597.7,7665.64,6773.37,0.3392
Provider_0021,MD,SIMPLE PNEUMONIA & PLEURISY,Respiratory,1042,11009.94,4356.83,4132.62,0.3957
Provider_0135,OK,RESPIRATORY INFECTIONS,Respiratory,89,7386.82,2942.28,2619.58,0.3983
Provider_0259,GA,TRANSIENT ISCHEMIA,Neurological,14,16565.31,6953.49,5752.09,0.4198
Provider_0133,MN,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,236,21639.43,7421.38,6619.34,0.343
Provider_0002,NJ,HIP & FEMUR PROCEDURES,Orthopedic,82,36645.19,12217.04,10113.14,0.3334
Provider_0176,VA,SEIZURES,Neurological,144,18724.9,5620.89,5232.78,0.3002
Provider_0007,NC,KNEE PROCEDURES,Orthopedic,63,25726.13,7930.13,6428.01,0.3083
Provider_0008,IN,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,149,16807.29,6768.11,5865.04,0.4027
Provider_0186,CO,HEART FAILURE & SHOCK,Cardiovascular,21,19671.04,8185.44,7234.11,0.4161
Provider_0295,OK,KIDNEY & URINARY TRACT INFECTIONS,Renal,269,9636.31,3639.12,2939.81,0.3776
Provider_0154,MO,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,33,8604.64,3594.49,3032.47,0.4177
